,star,comment
1497,2,小巧但保留了原始林貌的地方，路程適中。要防犯蚊蟲叮咬（強效型）。輕越野的小山徑。溫室裡的植物都因採光罩上的落葉遮蔽了陽光，而一再枯萎無法生存。
1498,2,去過應該會失望，要仔細看才能發現，附近沒整理，說實話不是很值得一遊
1499,2,已經沒有亮燈了 而且河岸都是雜草叢生 有時候會有人飆車經過 有點打擾QQ
1500,2,近期步道雜草叢生，樹木及竹子很多處倒了下來，不太好行走，好像無人整理，走到某段果園區旁的鐵欄杆還出現青竹絲小蛇盤踞其上，令人心生恐懼，若近日想去爬山健行者請小心。
1501,2,短短的一段路，一邊是污染嚴重的溪一邊是整天充滿呼嘯而過的貨車 沙石車 四輪大爺的雙線道路，不推薦。
1502,2,超級乾旱期，現在都圍起來不能下去，花門票上來為了看瀑布的，可以考慮一下了……
1503,2,先說重點 沒有廁所 沒有廁所 沒有廁所 特色不多 就是很一般的步道竹林 不推薦特地過來這
1504,2,不知道是我太久沒去還是正在改裝 大多數的店家都沒開 沒有一開始的繁榮的感覺
1505,2,月扇湖石壁一線的路況並不見佳，須提防對膝蓋的傷害。不建議連走台松煤礦輕便道+四分子古道+月扇湖石壁路線，因為路況不佳的路段太長了，對膝蓋、腳踝負擔很大...
1506,2,"""春節出遊往山區路上都有標語表示有花海，所以隔天特地安排來踩這個點。入場費150元/人，覺得有點貴。費用可抵消費，只有一魚三吃可選擇。看到他們撈起的吳郭魚頓時沒了食慾。要來這邊遊玩，建議規劃到瀑布區玩水比較有趣。如果是衝著花海的話...我相信一定有更好的選擇（這邊一半都假花，真是讓人傻眼）。"
1507,2,建築內側走道有點年久失修，木棧板凹陷，有點危險，只有建築本身外觀保持良好，但還是蠻危險的。
1508,1,Sup板子太軟根本無法站立，友人受傷後應變措施太差，警示不足，完全感受不到認真經營的感覺，太失望了
1509,2,也許是退潮，這裡的海水很髒…可能是海洋館的廢水緣故，水質呈黃色非常混濁。
1510,2,爛
1511,2,童年記憶中的水池不見了，變獅子會山丘。古蹟聖跡亭也不知道有沒有在維護，看不出歷史感，說是這幾年做好的我也信
1512,2,它是熱的。並且每隔10分鐘就沒有任何變化，在不被發現的情況下退出。 。
1513,2,公園，很多垃圾還有遊民 在 盤據影響觀瞻！ 若能改善 會很 完美
1514,2,老闆人很客氣，遇到問題會幫忙處理。這次不知道是老闆超收還是營地的電有問題。剛開始是跳電，處理好後，大約在半夜一點多停電到早上7點多才來電。半夜起床洗手間根本是黑麻麻的看不到，也沒有緊急照明燈。
1515,2,很有特色，但設施不多，且所在位置太過危險，不適合遊客下車觀賞
1516,2,餐點貴又難吃，非櫻花季時，不建議來這裡，而且路太小條，會車行車困難。
1517,2,算是未開發的溪邊，假日去違停車輛一堆只有單線道很容易塞車，整個河道都是人，垃圾也不少，希望政府能開發管理下
1518,2,慕名而來，11點不到，只有我一人外帶，東西雖不錯吃，但外帶小姐不耐煩的態度和口氣令人再也不想再來!
1519,2,今天的景 櫻花季末嗎 被收150門票有埋怨 爬坡寂寥地遍尋不著驚豔 希望 園主善盡收費仁義 即便臉書潑文遊客已非繁盛 遠非美不勝收 一趟路殺至敗興而返 失望二字吧
1520,2,住在附近~常來拜~神明很多尊，方便。但太常有活動，音樂車子跟大鞭炮有點擾民，活動期間路段也超塞。會給高評價的大多都不住附近。
1521,2,（只評論冰淇淋）點了花生口味，可是太甜，除非吃到小顆花生粒不然不知道自己在吃什麼
1522,2,一顆星是給美麗的大自然，再一顆星給乾淨的環境和還不錯的公共設施。停車場一點都不有善！！我停個8分鐘上個廁所居然要40元新台幣，居然沒有前15分鐘免費... 說真的我在來第2次！！！
1523,2,大孝門本身沒什麼特色，就是兩邊迴廊太封閉了，應該拆除圍牆，使得內外環境合成一氣。
1524,2,簡易自然的場所，卻是看起來是一付年久失修樣，缺乏整理，一付荒涼樣，跟以前來時差別太大。完全失卻原本的自然味。有待加油。
1525,2,之前去過一次，商家沒禁止遊客帶寵物登船。結果有人帶一隻大型犬上船，毛邊掉邊隨風飛，而餐點就在旁邊，不知現在有無改善?
1526,2,算是有開到眼界，也讓我這個外行有更喜歡植栽的感覺。但有的植物品質看起來感覺還好，不知道是疏於照顧還是在休眠。然後有的員工感覺對這裡不是很熟，購物的體驗不是說很好，好不容易燃起一些興趣後來放棄還是有點可惜。
1527,2,小景點，荒煙漫草，水池乾涸，去過應該會失望，要仔細看才能發現，附近沒整理，說實話不是很值得一遊
1528,2,還可以，有火車可能跟玩沙～不過溜滑梯後方的工廠排放廢氣實在很倒胃～
1529,2,漲價囉~~~ 變成一人收50元清潔費（原本是收一車100元停車費)下去瀑布區滿好走的，曝曬沒有什麼綠蔭，中間有一公廁，壞了無法沖水，上面搭了簡易浴室讓你沖腳，值不值得就......願者上鉤囉~
1530,2,下雨天真的不適合，也不適合嬰幼兒，但鼓的表演小朋友看的很認真
1531,2,一個小地方塞了太多人，感覺附近居民也不喜歡這麼多遊客 雖然還是有幾戶想做生意 但整體沒有好好規劃，感覺打擾了住戶也讓遊客掃興 另外沒有可以停車的地方，路過想順遊一點也不方便
1532,2,退休公務人員才適用優待票 現職軍公教需買成人門票$450 入口右邊的廁所尿騷味很重應該加強清潔 整體館內設施、展示玻璃都顯得很舊建議加強維護或更新
1533,2,整體設備環境維護、展示館活動...等品質管理與趣味度或互動遊戲都貧乏！
1534,2,室內展區悶熱沒冷氣 雖然有規劃闖關活動但標示不清 門口的入場費（樂捐箱）有種願者上鉤的感覺…
1535,2,免費停車然後裝潢的佈景也還不錯，給兩星。稱呼台灣麻糬我以為連同古早味的都有，又或是比其他人更加的好吃，但是不然，東西看似多卻有點華而不實...然後招牌的麻糬都找不到...推娃娃車還要坐一個有貼會隨時倒塌的警告標語的貨梯...太不安全了吧。
1536,2,以為到了工廠東西會比較便宜，結果根本沒有，難怪假日員工還比客人多，不過冷氣挺涼的，所以多給一顆心
1537,2,因為好奇。現今最受矚目的能源。拜觀光區，路況不好，沒有觀光設施。
1538,2,雖然之前查過已知成為菜田，但是連旁邊的塑像跟紀念碑也殘破不堪，只能用想像的，想像以前那戰爭的場面....
1539,2,不值得特地來，真的就是醫院旁邊小小一條巷子，有在附近可以看一下。有人餵貓，貓貓很可愛，希望可以帶去結紮。
1540,2,老實說，覺得這公園製作地很沒有誠意，除了名稱大大的寫明之外，入口有兩三塊碑文說明，但字體太小，深紅色的字寫在黑色的石頭上，根本看不清楚上面寫些什麼？就像其他人所言，就是個空曠的公園，還好有大樹可乘涼、有公廁，可供過路人暫時休息。
1541,2,我都不帶我家的狗去的 第一是很多狗不牽繩第二是有很多狗大便 不然其實離我家很近
1542,2,真的很不行的博物館，二樓維修，一樓畫展佈置看起來很簡陋。可觀的就剩下博物館外觀和內部裝璜那種復古卻敗破的殘感。
1543,2,機車仔友善，門票200不能抵消費。CP值低，園區路線規劃差，適合佛系情侶入園。
1544,2,兒童遊具越變越小，與社區小公園無異，隔壁圍起來的工程施作了3年還沒施作完，很多阿伯群聚抽菸玩桌遊，隨處可見煙蒂及擺放塑膠椅佔地為王 …
1545,2,非常可惜的地方，塑像和遊樂設施都已經殘破不堪，似乎沒人在管理，只剩下應該是滯洪池裡的鴨鴨，唯一讓我驚艷的是，好大朵的扶桑花，比人臉還大！
1546,2,View 很讚，可惜沒有兒童遊具，公園腹地雖大，但設計的前路不通後路，分割的亂七八糟，只能說公園只是地下停車場的附屬功能，本末倒置，可惜了！
1547,2,神秘沙灘已經不是以前的神秘沙灘了，整片金色沙灘都變成疊石的岸堤
1548,2,覺得環境還不錯的營區，但營主規劃不良，不能讓人真正放鬆 因為也算危險的營區，夜衝看著D區斜坡還是入口處，想問營主自己搭過？睡過嗎？營區中間是道路隨時會有貨車經過是怎樣？水槽少又集中，這營區晚到就是倒霉
1549,2,有事前查詢營業時間（24H）下午15:00左右到達?營業店家稀稀落落有點小失望還好燒饒還有買到。
1550,2,是個歷史悠久的廟，相信心誠則靈，惟獨廟方停車管理阿桑態度不是很好…
1551,3,走了安康步道，算蠻陡的階梯，走下來就不要再走上來了除非你真的很愛爬樓梯運動。沿路看不太到景色或是芹壁建築風景，兩邊都是植物，而且蚊子很多，晚上沒有路燈應該也看不太到，要注意安全。
1552,2,遊客中心，販賣部，停車場，反正陸上設施做的不錯。海灘免費，雖然有救生員待命，但是海灘與海水充斥垃圾，無人清理，整個髒亂。夏日上午波平無浪，連泡水都覺得髒，不推薦。
1553,2,等待時間太久了！8月平日來前後加起來還要等一小時，大老遠開車來行程卻卡在這裡?? 園區沒有任何飲水或販賣飲料零食，等待等到口很渴不耐煩也沒有東西陪你消磨時間...有點跳戰耐性。涼亭的風景還算漂亮，好想往下走到石梯坪去～
1554,2,清幽但是好山好水好無聊的地方，雜草叢生都沒什麼在整理，蚊子很多，還遇到蜜蜂，猴子也比觀光客多......
1555,2,原貌已不復見了，就剩幾階樓梯，亭子都是新造的，整個幾乎被溫泉飯店大樓圍繞著…
1556,2,做活動.假日遊客多. 門票100元能抵消費.外面飲食區. 內用飲食區要多抵20元. 餐具遊客自行送回收區.內外皆沒有人擦桌子. 很亂又髒.蒼蠅很多飛來飛去.要座的人.自行擦桌子. 衛生間也是一樣.點餐飲時也是等很久.要遊客去訊問.還要等多久. 假日遊客就多.不是可以調整服務員人數增加嗎？
1557,2,風景還不錯。餐點吃起來就普普通通，價格也偏貴。茶壺的水內都有雜質，不太乾淨。服務員感覺不夠專業…
1558,2,規模不大很像小公園，很多店家沒開，只有租借浴衣有營業，特地去看看...結果沒什麼。
1559,2,細姨樓(咖啡廳)適合拍照，主屋已淪為台菜包廂處，一德洋樓可逛之處有限，可惜！台菜餐廳裡的飲料、甜點均不優。
1560,2,設施還可以，需要再維護加強；餐點有點貴沒關係，但整體食材/口感和份量有點不值，雞腿也感覺不新鮮；小黑蚊超多，建議準備防蚊液和長袖，應該不會想再去了
1561,2,武器的展品保養的不是很好，雜草已蓋過步道，參考國外重新規劃吧
1562,2,結帳人員態度很差，需要再加強訓練，以免影響公司形象。廁所乾淨。
1563,2,1人/100元，未滿120公分免費.雖然可以折抵，但值得買的東西，真的不多，雖然有遊樂器材，但不多，有的還只能用現金..除非花季，不然真的不推
1564,2,逛過最無聊的老街，看其他評論感覺之前蠻熱鬧的，但上週日去店家已經剩沒幾家感覺已經又沒落了，範圍不大，規劃感覺也不完善，原本是想說來看看俗女的拍攝地，但陳嘉玲的新家已拆，那個中藥行附近店家說一個月老闆只會來開一次，隨機不一定哪一天，要看運氣
